,Digitizer,yyyyjjj,Latitude,LatSTD,dates
2321,AB13,2020346,28.55006388888889,5.554297930784233e-06,2020-12-11
2325,AB13,2020347,28.55005277777778,5.983516452130488e-06,2020-12-12
2329,AB13,2020348,28.550068055555556,2.083333333402493e-05,2020-12-13
2333,AB13,2020349,28.550047222222222,2.0828994412113035e-05,2020-12-14
2337,AB13,2020350,28.55008888888889,2.082932807909336e-05,2020-12-15
2341,AB13,2020351,28.55008888888889,5.863747456708798e-05,2020-12-16
2345,AB13,2020352,28.550105555555557,6.832400552229146e-05,2020-12-17
2349,AB13,2020353,28.55015277777778,6.937148945633012e-05,2020-12-18
2353,AB13,2020354,28.550105555555557,7.286786158369442e-05,2020-12-19
2357,AB13,2020355,28.550069444444446,6.615382286928751e-05,2020-12-20
2361,AB13,2020356,28.550069444444446,6.432668734905453e-05,2020-12-21
2365,AB13,2020357,28.550105555555557,5.9230713099197795e-05,2020-12-22
2369,AB13,2020358,28.550069444444446,5.684664405390575e-05,2020-12-23
2373,AB13,2020359,28.550069444444446,4.062465206721289e-05,2020-12-24
2377,AB13,2020360,28.550069444444446,3.0117682708605828e-05,2020-12-25
2381,AB13,2020361,28.550069444444446,2.976026863899495e-05,2020-12-26
2385,AB13,2020362,28.550061111111113,2.975595178484182e-05,2020-12-27
2389,AB13,2020363,28.55005277777778,3.0407945053397747e-05,2020-12-28
2393,AB13,2020364,28.55005277777778,3.0787828758993475e-05,2020-12-29
2397,AB13,2020365,28.550069444444446,3.45420971891205e-05,2020-12-30
2401,AB13,2020366,28.550069444444446,3.487017091138016e-05,2020-12-31
2405,AB13,2021001,28.550069444444446,3.329566058087312e-05,2021-01-01
2409,AB13,2021002,28.55006388888889,3.292645432954963e-05,2021-01-02
2413,AB13,2021003,28.550102777777777,2.383229011476181e-05,2021-01-03
2417,AB13,2021004,28.550102777777777,7.176164206957637e-05,2021-01-04
2421,AB13,2021005,28.550102777777777,7.822949786084618e-05,2021-01-05
2425,AB13,2021006,28.550102777777777,8.35455630850283e-05,2021-01-06
2429,AB13,2021007,28.550119444444444,7.332635642431133e-05,2021-01-07
2433,AB13,2021008,28.550119444444444,5.646514624214076e-05,2021-01-08
2437,AB13,2021009,28.550094444444447,2.499999999905356e-05,2021-01-09
2441,AB13,2021010,28.550119444444444,2.4206145912879965e-05,2021-01-10
2445,AB13,2021011,28.550119444444444,0.0,2021-01-11
2449,AB13,2021012,28.550119444444444,0.0,2021-01-12
2453,AB13,2021013,28.550119444444444,0.0,2021-01-13
2457,AB13,2021014,28.550119444444444,3.372367403051746e-05,2021-01-14
2461,AB13,2021015,28.550050000000002,2.7436041024836563e-05,2021-01-15
2465,AB13,2021016,28.550050000000002,7.105427357601002e-15,2021-01-16
2469,AB13,2021017,28.550045833333336,4.166666666804986e-06,2021-01-17
2473,AB13,2021018,28.550050000000002,6.632035151500281e-06,2021-01-18
2477,AB13,2021019,28.550050000000002,5.5818432138878975e-05,2021-01-19
2481,AB13,2021020,28.550050000000002,5.501326827433853e-05,2021-01-20
2485,AB13,2021021,28.55004166666667,7.965115989276388e-06,2021-01-21
2489,AB13,2021022,28.55004166666667,5.026530617771104e-06,2021-01-22
2493,AB13,2021023,28.55004166666667,4.165798882422607e-06,2021-01-23
2497,AB13,2021024,28.550050000000002,4.697135159018163e-06,2021-01-24
2501,AB13,2021025,28.550050000000002,2.862227930406279e-06,2021-01-25
2505,AB13,2021026,28.550050000000002,1.3810072625242165e-06,2021-01-26
2509,AB13,2021027,28.550058333333332,1.0600535388765614e-05,2021-01-27
2513,AB13,2021028,28.550058333333332,1.0393492739801249e-05,2021-01-28
2517,AB13,2021029,28.550058333333332,1.0393492739801249e-05,2021-01-29
2521,AB13,2021030,28.550058333333332,1.1034069324005229e-05,2021-01-30
2525,AB13,2021031,28.55004166666667,3.552713678800501e-15,2021-01-31
2529,AB13,2021032,28.55004166666667,1.0358891173445221e-05,2021-02-01
2533,AB13,2021033,28.550044444444445,1.3631659101655534e-05,2021-02-02
2537,AB13,2021034,28.550044444444445,1.5136217469145894e-05,2021-02-03
2541,AB13,2021035,28.550044444444445,1.558137483558582e-05,2021-02-04
2545,AB13,2021036,28.550044444444445,1.5769241626486164e-05,2021-02-05
