,filename,starttime,endtime,hours,npts,nRECS,Fs,numValidTimes,numTimeSkips,passed
1907,20221202.Baro.100hz_Baro_Sensors26.pkl,2022-11-08 16:00:00.010000,2022-11-08 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1908,20221202.Baro.100hz_Baro_Sensors27.pkl,2022-11-08 20:00:00.010000,2022-11-09 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1909,20221202.Baro.100hz_Baro_Sensors28.pkl,2022-11-09 00:00:00.010000,2022-11-09 04:00:00.000000,4.0,1439991,1439991,100.000095368,1439991,4.0,False
1910,20221202.Baro.100hz_Baro_Sensors29.pkl,2022-11-09 04:00:00.010000,2022-11-09 08:00:00.000000,4.0,1440009,1440009,100.000095368,1440009,1.0,False
1911,20221202.Baro.100hz_Baro_Sensors3.pkl,2022-11-04 20:00:00.010000,2022-11-05 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1912,20221202.Baro.100hz_Baro_Sensors30.pkl,2022-11-09 08:00:00.010000,2022-11-09 12:00:00.000000,4.0,1439993,1439993,100.000095368,1439993,4.0,False
1913,20221202.Baro.100hz_Baro_Sensors31.pkl,2022-11-09 12:00:00.010000,2022-11-09 16:00:00.000000,4.0,1439984,1439984,100.000095368,1439984,3.0,False
1914,20221202.Baro.100hz_Baro_Sensors32.pkl,2022-11-09 16:00:00.010000,2022-11-09 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1915,20221202.Baro.100hz_Baro_Sensors33.pkl,2022-11-09 20:00:00.010000,2022-11-10 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1916,20221202.Baro.100hz_Baro_Sensors34.pkl,2022-11-10 00:00:00.010000,2022-11-10 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1917,20221202.Baro.100hz_Baro_Sensors35.pkl,2022-11-10 04:00:00.010000,2022-11-10 08:00:00.000000,4.0,1439997,1439997,100.000095368,1439997,2.0,False
1918,20221202.Baro.100hz_Baro_Sensors36.pkl,2112-06-30 11:45:42.443300,2022-11-10 12:00:00.000000,0.24,1440001,52492124,100.000095368,1440001,1.0,False
1919,20221202.Baro.100hz_Baro_Sensors37.pkl,2022-11-10 12:00:00.010000,2022-11-10 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1920,20221202.Baro.100hz_Baro_Sensors38.pkl,2022-11-10 16:00:00.010000,2022-11-10 20:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
1921,20221202.Baro.100hz_Baro_Sensors39.pkl,2022-11-10 20:00:00.010000,2022-11-11 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1922,20221202.Baro.100hz_Baro_Sensors4.pkl,2088-07-26 12:46:00.542500,2022-11-05 04:00:00.000000,15.23,1440001,1440000,100.000095368,1440000,0.0,False
1923,20221202.Baro.100hz_Baro_Sensors40.pkl,2022-11-11 00:00:00.010000,2022-11-11 01:04:51.840000,1.08,389184,389184,100.000095368,389184,0.0,True
1924,20221202.Baro.100hz_Baro_Sensors41.pkl,2022-11-11 01:04:51.850000,2022-11-11 12:00:00.000000,10.92,1006338,1006326,100.000095368,1006326,0.0,False
1925,20221202.Baro.100hz_Baro_Sensors42.pkl,2120-06-21 01:57:41.112100,2022-11-11 16:00:00.000000,14.04,1440001,1440000,100.000095368,1440000,0.0,False
1926,20221202.Baro.100hz_Baro_Sensors43.pkl,2022-11-11 16:00:00.010000,2022-11-11 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1927,20221202.Baro.100hz_Baro_Sensors44.pkl,2022-11-11 20:00:00.010000,2022-11-12 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1928,20221202.Baro.100hz_Baro_Sensors45.pkl,2022-11-12 00:00:00.010000,2022-11-12 00:40:13.650000,0.67,241365,241365,100.000095368,241365,0.0,True
1929,20221202.Baro.100hz_Baro_Sensors46.pkl,2022-11-12 00:40:13.660000,2022-11-13 12:00:00.000000,11.33,1122168,1122161,100.000095368,1122161,2.0,False
1930,20221202.Baro.100hz_Baro_Sensors47.pkl,2080-01-22 21:56:45.073700,2022-11-13 13:48:55.680000,15.87,653569,653568,100.000095368,653568,0.0,False
1931,20221202.Baro.100hz_Baro_Sensors48.pkl,2022-11-13 13:48:55.690000,2022-11-14 12:00:00.000000,22.18,1000097,1000085,100.000095368,1000085,2.0,False
1932,20221202.Baro.100hz_Baro_Sensors49.pkl,2022-11-14 12:00:00.010000,2022-11-14 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1933,20221202.Baro.100hz_Baro_Sensors5.pkl,2022-11-05 04:00:00.010000,2022-11-05 08:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1934,20221202.Baro.100hz_Baro_Sensors50.pkl,2123-08-25 14:13:07.089700,2022-11-14 20:00:00.000000,5.78,1440001,1440000,100.000095368,1440000,0.0,False
1935,20221202.Baro.100hz_Baro_Sensors51.pkl,2022-11-14 20:00:00.010000,2022-11-15 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1936,20221202.Baro.100hz_Baro_Sensors52.pkl,2022-11-15 00:00:00.010000,2022-11-15 04:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1937,20221202.Baro.100hz_Baro_Sensors53.pkl,2022-11-15 04:00:00.010000,2022-11-15 04:35:13.700000,0.59,211370,211370,100.000095368,211370,0.0,True
1938,20221202.Baro.100hz_Baro_Sensors54.pkl,2013-08-07 22:20:29.483400,2022-11-15 12:00:00.000000,13.66,983786,983759,100.000095368,983759,2.0,False
1939,20221202.Baro.100hz_Baro_Sensors55.pkl,2020-07-06 15:22:25.758600,2022-11-15 16:00:00.000000,0.63,1440001,73875484,100.000095368,1440001,1.0,False
1940,20221202.Baro.100hz_Baro_Sensors56.pkl,2022-11-15 16:00:00.010000,2022-11-15 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1941,20221202.Baro.100hz_Baro_Sensors57.pkl,2022-11-15 20:00:00.010000,2022-11-15 23:21:20.420000,3.36,1208042,1208042,100.000095368,1208042,0.0,True
1942,20221202.Baro.100hz_Baro_Sensors58.pkl,2014-02-17 11:41:41.189000,2022-11-16 12:00:00.000000,0.3,990520,77514301,100.000095368,990520,4.0,False
1943,20221202.Baro.100hz_Baro_Sensors59.pkl,2024-03-26 18:04:51.525000,2022-11-16 16:00:00.000000,21.92,1440001,1440000,100.000095368,1440000,0.0,False
1944,20221202.Baro.100hz_Baro_Sensors6.pkl,2022-11-05 08:00:00.010000,2022-11-05 12:00:00.000000,4.0,1439996,1439996,100.000095368,1439996,2.0,False
1945,20221202.Baro.100hz_Baro_Sensors60.pkl,2022-11-16 16:00:00.010000,2022-11-16 20:00:00.000000,4.0,1439994,1439994,100.000095368,1439994,2.0,False
1946,20221202.Baro.100hz_Baro_Sensors61.pkl,2010-05-30 14:43:25.406500,2022-11-16 22:44:53.970000,8.02,989398,989397,100.000095368,989397,0.0,False
1947,20221202.Baro.100hz_Baro_Sensors62.pkl,2022-11-16 22:44:53.980000,2022-11-17 12:00:00.000000,13.25,974905,974891,100.000095368,974891,0.0,False
1948,20221202.Baro.100hz_Baro_Sensors63.pkl,2022-11-17 12:00:00.010000,2022-11-17 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1949,20221202.Baro.100hz_Baro_Sensors64.pkl,1996-01-21 07:25:15.973000,2022-11-17 20:00:00.000000,12.58,1440001,1440000,100.000095368,1440000,0.0,False
1950,20221202.Baro.100hz_Baro_Sensors65.pkl,2022-11-17 20:00:00.010000,2022-11-18 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1951,20221202.Baro.100hz_Baro_Sensors66.pkl,2022-11-18 00:00:00.010000,2022-11-18 03:50:43.620000,3.85,1384362,1384362,100.000095368,1384362,0.0,True
1952,20221202.Baro.100hz_Baro_Sensors67.pkl,2022-11-18 03:50:43.630000,2022-11-18 12:00:00.000000,8.15,876587,876576,100.000095368,876576,0.0,False
1953,20221202.Baro.100hz_Baro_Sensors68.pkl,1994-06-22 04:35:24.280200,2022-11-18 16:00:00.000000,11.41,1440001,1440000,100.000095368,1440000,0.0,False
1954,20221202.Baro.100hz_Baro_Sensors69.pkl,2123-02-17 06:23:16.088100,2022-11-18 20:00:00.000000,13.61,1440001,1440000,100.000095368,1440000,0.0,False
1955,20221202.Baro.100hz_Baro_Sensors7.pkl,2022-11-05 12:00:00.010000,2022-11-05 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1956,20221202.Baro.100hz_Baro_Sensors70.pkl,2096-07-18 00:07:11.019300,2022-11-19 00:00:00.000000,23.88,1440001,1440000,100.000095368,1440000,0.0,False
1957,20221202.Baro.100hz_Baro_Sensors71.pkl,2102-12-05 06:53:53.220900,2022-11-19 03:18:51.090000,20.42,1193110,1193109,100.000095368,1193109,0.0,False
1958,20221202.Baro.100hz_Baro_Sensors72.pkl,2022-11-19 03:18:51.100000,2022-11-19 12:00:00.000000,8.69,840664,840636,100.000095368,840636,0.0,False
1959,20221202.Baro.100hz_Baro_Sensors73.pkl,2022-11-19 12:00:00.010000,2022-11-19 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1960,20221202.Baro.100hz_Baro_Sensors74.pkl,1996-08-06 22:56:45.457700,2022-11-19 20:00:00.000000,21.05,1440001,1440000,100.000095368,1440000,0.0,False
1961,20221202.Baro.100hz_Baro_Sensors75.pkl,1998-03-11 17:38:27.934500,2022-11-20 00:00:00.000000,6.36,1440001,1440000,100.000095368,1440000,0.0,False
1962,20221202.Baro.100hz_Baro_Sensors76.pkl,2022-11-20 00:00:00.010000,2022-11-20 00:34:22.720000,0.57,206272,206272,100.000095368,206272,0.0,True
1963,20221202.Baro.100hz_Baro_Sensors77.pkl,2022-11-20 00:34:22.730000,2022-11-20 12:00:00.000000,11.43,650215,650191,100.000095368,650191,2.0,False
1964,20221202.Baro.100hz_Baro_Sensors78.pkl,2022-11-20 12:00:00.010000,2022-11-20 14:12:55.250000,2.22,797525,797525,100.000095368,797525,0.0,True
1965,20221202.Baro.100hz_Baro_Sensors79.pkl,2105-08-01 01:48:36.574500,2022-11-21 12:00:00.000000,10.19,755111,755076,100.000095368,755076,2.0,False
1966,20221202.Baro.100hz_Baro_Sensors8.pkl,2022-11-05 16:00:00.010000,2022-11-05 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1967,20221202.Baro.100hz_Baro_Sensors80.pkl,2022-11-21 12:00:00.010000,2022-11-21 15:24:59.300000,3.42,1229930,1229930,100.000095368,1229930,0.0,True
1968,20221202.Baro.100hz_Baro_Sensors81.pkl,2022-11-21 15:24:59.310000,2022-11-21 18:08:55.300000,2.73,429418,429418,100.000095368,429418,3.0,False
1969,20221202.Baro.100hz_Baro_Sensors82.pkl,2094-12-13 00:06:13.982500,2022-11-22 12:00:00.000000,11.9,286034,286000,100.000095368,286000,2.0,False
1970,20221202.Baro.100hz_Baro_Sensors83.pkl,2022-11-22 12:00:00.010000,2022-11-22 12:31:12.420000,0.52,187242,187242,100.000095368,187242,0.0,True
1971,20221202.Baro.100hz_Baro_Sensors84.pkl,2022-11-22 12:31:12.430000,2022-11-22 16:00:00.000000,3.48,334521,334521,100.000095368,334521,3.0,False
1972,20221202.Baro.100hz_Baro_Sensors85.pkl,2022-11-22 16:00:00.010000,2022-11-22 16:40:41.600000,0.68,244160,244160,100.000095368,244160,0.0,True
1973,20221202.Baro.100hz_Baro_Sensors86.pkl,2040-03-09 01:05:03.684900,2022-11-23 12:00:00.000000,10.92,593873,593863,100.000095368,593863,0.0,False
1974,20221202.Baro.100hz_Baro_Sensors87.pkl,2061-06-14 19:42:53.790500,2022-11-23 16:00:00.000000,20.28,1440001,1440000,100.000095368,1440000,0.0,False
1975,20221202.Baro.100hz_Baro_Sensors88.pkl,2022-11-23 16:00:00.010000,2022-11-23 19:40:17.700000,3.67,1321770,1321770,100.000095368,1321770,0.0,True
1976,20221202.Baro.100hz_Baro_Sensors89.pkl,2022-11-23 19:40:17.710000,2022-11-24 12:00:00.000000,16.33,840460,840450,100.000095368,840450,0.0,False
1977,20221202.Baro.100hz_Baro_Sensors9.pkl,2058-04-06 15:59:58.507300,2022-11-06 00:00:00.000000,8.0,1440001,1440000,100.000095368,1440000,0.0,False
1978,20221202.Baro.100hz_Baro_Sensors90.pkl,2022-11-24 12:00:00.010000,2022-11-24 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1979,20221202.Baro.100hz_Baro_Sensors91.pkl,2022-11-24 16:00:00.010000,2022-11-24 19:48:46.500000,3.81,1372650,1372650,100.000095368,1372650,0.0,True
1980,20221202.Baro.100hz_Baro_Sensors92.pkl,2022-11-24 19:48:46.510000,2022-11-25 12:00:00.000000,16.19,935836,935812,100.000095368,935812,0.0,False
1981,20221202.Baro.100hz_Baro_Sensors93.pkl,2022-11-25 12:00:00.010000,2022-11-25 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1982,20221202.Baro.100hz_Baro_Sensors94.pkl,2022-11-25 16:00:00.010000,2022-11-25 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1983,20221202.Baro.100hz_Baro_Sensors95.pkl,2022-11-25 20:00:00.010000,2022-11-25 23:45:47.970000,3.76,1354794,1354794,100.000095368,1354794,2.0,False
1984,20221202.Baro.100hz_Baro_Sensors96.pkl,2004-07-24 04:51:56.177700,2022-11-26 12:00:00.000000,7.13,898149,898126,100.000095368,898126,2.0,False
1985,20221202.Baro.100hz_Baro_Sensors97.pkl,2022-11-26 12:00:00.010000,2022-11-26 16:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1986,20221202.Baro.100hz_Baro_Sensors98.pkl,2022-11-26 16:00:00.010000,2022-11-26 20:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1987,20221202.Baro.100hz_Baro_Sensors99.pkl,2022-11-26 20:00:00.010000,2022-11-27 00:00:00.000000,4.0,1440000,1440000,100.000095368,1440000,0.0,True
1988,20221202.20hz.20hz_Sensors_20Hz0.pkl,2022-11-04 09:56:40.000000,2022-11-04 12:00:00.000000,2.06,147963,147963,20.0000190735,147963,2.0,False
1989,20221202.20hz.20hz_Sensors_20Hz1.pkl,2022-11-04 12:00:00.050000,2022-11-04 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
1990,20221202.20hz.20hz_Sensors_20Hz10.pkl,2022-11-06 00:00:00.050000,2022-11-06 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
1991,20221202.20hz.20hz_Sensors_20Hz100.pkl,2022-11-27 00:00:00.050000,2022-11-27 01:29:14.650000,1.49,107093,107093,20.0000190735,107093,0.0,True
1992,20221202.20hz.20hz_Sensors_20Hz101.pkl,2022-11-27 01:29:14.700000,2022-11-27 12:00:00.000000,10.51,165539,165523,20.0000190735,165523,2.0,False
1993,20221202.20hz.20hz_Sensors_20Hz102.pkl,2022-11-27 12:00:00.050000,2022-11-27 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
1994,20221202.20hz.20hz_Sensors_20Hz103.pkl,2022-11-27 16:00:00.050000,2022-11-27 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
1995,20221202.20hz.20hz_Sensors_20Hz104.pkl,2022-11-27 20:00:00.050000,2022-11-27 22:20:11.700000,2.34,168234,168234,20.0000190735,168234,0.0,True
1996,20221202.20hz.20hz_Sensors_20Hz105.pkl,2022-11-27 22:20:11.750000,2022-11-28 12:00:00.000000,13.66,105648,105643,20.0000190735,105643,2.0,False
1997,20221202.20hz.20hz_Sensors_20Hz106.pkl,2022-11-28 12:00:00.050000,2022-11-28 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
1998,20221202.20hz.20hz_Sensors_20Hz107.pkl,2022-11-28 16:00:00.050000,2022-11-28 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
1999,20221202.20hz.20hz_Sensors_20Hz108.pkl,2022-11-28 20:00:00.050000,2022-11-28 22:42:16.500000,2.7,194730,194730,20.0000190735,194730,0.0,True
2000,20221202.20hz.20hz_Sensors_20Hz109.pkl,2022-11-28 22:42:16.550000,2022-11-29 12:00:00.000000,13.3,183462,183443,20.0000190735,183443,2.0,False
2001,20221202.20hz.20hz_Sensors_20Hz11.pkl,2022-11-06 04:00:00.050000,2022-11-06 08:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
2002,20221202.20hz.20hz_Sensors_20Hz110.pkl,2022-11-29 12:00:00.050000,2022-11-29 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2003,20221202.20hz.20hz_Sensors_20Hz111.pkl,2022-11-29 16:00:00.050000,2022-11-29 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2004,20221202.20hz.20hz_Sensors_20Hz112.pkl,2022-11-29 20:00:00.050000,2022-11-30 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2005,20221202.20hz.20hz_Sensors_20Hz113.pkl,2022-11-30 00:00:00.050000,2022-11-30 02:09:55.200000,2.17,155904,155904,20.0000190735,155904,0.0,True
2006,20221202.20hz.20hz_Sensors_20Hz114.pkl,2022-11-30 02:09:55.250000,2022-11-30 12:00:00.000000,9.83,184708,184703,20.0000190735,184703,2.0,False
2007,20221202.20hz.20hz_Sensors_20Hz115.pkl,2022-11-30 12:00:00.050000,2022-11-30 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2008,20221202.20hz.20hz_Sensors_20Hz116.pkl,2022-11-30 16:00:00.050000,2022-11-30 20:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
2009,20221202.20hz.20hz_Sensors_20Hz117.pkl,2022-11-30 20:00:00.050000,2022-11-30 23:51:10.900000,3.85,277418,277418,20.0000190735,277418,0.0,True
2010,20221202.20hz.20hz_Sensors_20Hz118.pkl,2022-11-30 23:51:10.950000,2022-12-01 12:00:00.000000,12.15,175114,175103,20.0000190735,175103,2.0,False
2011,20221202.20hz.20hz_Sensors_20Hz119.pkl,2022-12-01 12:00:00.050000,2022-12-01 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2012,20221202.20hz.20hz_Sensors_20Hz12.pkl,2022-11-06 08:00:00.050000,2022-11-06 12:00:00.000000,4.0,287981,287981,20.0000190735,287981,1.0,False
2013,20221202.20hz.20hz_Sensors_20Hz120.pkl,2022-12-01 16:00:00.050000,2022-12-01 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2014,20221202.20hz.20hz_Sensors_20Hz121.pkl,2022-12-01 20:00:00.050000,2022-12-02 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2015,20221202.20hz.20hz_Sensors_20Hz122.pkl,2022-12-02 00:00:00.050000,2022-12-02 02:11:52.500000,2.2,158250,158250,20.0000190735,158250,0.0,True
2016,20221202.20hz.20hz_Sensors_20Hz123.pkl,2022-12-02 02:11:52.550000,2022-12-02 08:24:45.400000,6.21,638,629,20.0000190735,629,0.0,False
2017,20221202.20hz.20hz_Sensors_20Hz13.pkl,2022-11-06 12:00:00.050000,2022-11-06 16:00:00.000000,4.0,287981,287981,20.0000190735,287981,1.0,False
2018,20221202.20hz.20hz_Sensors_20Hz14.pkl,2022-11-06 16:00:00.050000,2022-11-06 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2019,20221202.20hz.20hz_Sensors_20Hz15.pkl,2022-11-06 20:00:00.050000,2022-11-07 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2020,20221202.20hz.20hz_Sensors_20Hz16.pkl,2022-11-07 00:00:00.050000,2022-11-07 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2021,20221202.20hz.20hz_Sensors_20Hz17.pkl,2022-11-07 04:00:00.050000,2022-11-07 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2022,20221202.20hz.20hz_Sensors_20Hz18.pkl,2022-11-07 08:00:00.050000,2022-11-07 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2023,20221202.20hz.20hz_Sensors_20Hz19.pkl,2022-11-07 12:00:00.050000,2022-11-07 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2024,20221202.20hz.20hz_Sensors_20Hz2.pkl,2022-11-04 16:00:00.050000,2022-11-04 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2025,20221202.20hz.20hz_Sensors_20Hz20.pkl,2022-11-07 16:00:00.050000,2022-11-07 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2026,20221202.20hz.20hz_Sensors_20Hz21.pkl,2022-11-07 20:00:00.050000,2022-11-08 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2027,20221202.20hz.20hz_Sensors_20Hz22.pkl,2022-11-08 00:00:00.050000,2022-11-08 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2028,20221202.20hz.20hz_Sensors_20Hz23.pkl,2022-11-08 04:00:00.050000,2022-11-08 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2029,20221202.20hz.20hz_Sensors_20Hz24.pkl,2022-11-08 08:00:00.050000,2022-11-08 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2030,20221202.20hz.20hz_Sensors_20Hz25.pkl,2022-11-08 12:00:00.050000,2022-11-08 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2031,20221202.20hz.20hz_Sensors_20Hz26.pkl,2022-11-08 16:00:00.050000,2022-11-08 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2032,20221202.20hz.20hz_Sensors_20Hz27.pkl,2022-11-08 20:00:00.050000,2022-11-09 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2033,20221202.20hz.20hz_Sensors_20Hz28.pkl,2022-11-09 00:00:00.050000,2022-11-09 04:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2034,20221202.20hz.20hz_Sensors_20Hz29.pkl,2022-11-09 04:00:00.050000,2022-11-09 08:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2035,20221202.20hz.20hz_Sensors_20Hz3.pkl,2022-11-04 20:00:00.050000,2022-11-05 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2036,20221202.20hz.20hz_Sensors_20Hz30.pkl,2022-11-09 08:00:00.050000,2022-11-09 12:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2037,20221202.20hz.20hz_Sensors_20Hz31.pkl,2022-11-09 12:00:00.050000,2022-11-09 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2038,20221202.20hz.20hz_Sensors_20Hz32.pkl,2022-11-09 16:00:00.050000,2022-11-09 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2039,20221202.20hz.20hz_Sensors_20Hz33.pkl,2022-11-09 20:00:00.050000,2022-11-10 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2040,20221202.20hz.20hz_Sensors_20Hz34.pkl,2022-11-10 00:00:00.050000,2022-11-10 04:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
2041,20221202.20hz.20hz_Sensors_20Hz35.pkl,2022-11-10 04:00:00.050000,2022-11-10 08:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
2042,20221202.20hz.20hz_Sensors_20Hz36.pkl,2022-11-10 08:00:00.050000,2022-11-10 12:00:00.000000,4.0,287962,287962,20.0000190735,287962,2.0,False
2043,20221202.20hz.20hz_Sensors_20Hz37.pkl,2022-11-10 12:00:00.050000,2022-11-10 16:00:00.000000,4.0,287943,287943,20.0000190735,287943,3.0,False
2044,20221202.20hz.20hz_Sensors_20Hz38.pkl,2022-11-10 16:00:00.050000,2022-11-10 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2045,20221202.20hz.20hz_Sensors_20Hz39.pkl,2022-11-10 20:00:00.050000,2022-11-11 00:00:00.000000,4.0,287982,287982,20.0000190735,287982,2.0,False
2046,20221202.20hz.20hz_Sensors_20Hz4.pkl,2022-11-05 00:00:00.050000,2022-11-05 04:00:00.000000,4.0,287981,287981,20.0000190735,287981,1.0,False
2047,20221202.20hz.20hz_Sensors_20Hz40.pkl,2022-11-11 00:00:00.050000,2022-11-11 01:04:51.200000,1.08,77824,77824,20.0000190735,77824,0.0,True
2048,20221202.20hz.20hz_Sensors_20Hz41.pkl,2022-11-11 01:04:51.250000,2022-11-11 12:00:00.000000,10.92,201188,201183,20.0000190735,201183,2.0,False
2049,20221202.20hz.20hz_Sensors_20Hz42.pkl,2022-11-11 12:00:00.050000,2022-11-11 16:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2050,20221202.20hz.20hz_Sensors_20Hz43.pkl,2022-11-11 16:00:00.050000,2022-11-11 20:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2051,20221202.20hz.20hz_Sensors_20Hz44.pkl,2022-11-11 20:00:00.050000,2022-11-12 00:00:00.000000,4.0,288000,288000,20.0000190735,288000,0.0,True
2052,20221202.20hz.20hz_Sensors_20Hz45.pkl,2022-11-12 00:00:00.050000,2022-11-12 00:40:12.800000,0.67,48256,48256,20.0000190735,48256,0.0,True
