,Fs,Unnamed: 0,bandratio_[0.8_4.0_16.0],bandratio_[1.0_6.0_11.0],bw_max,bw_min,calib,energy,filetime,id,kurtosis,medianF,noise_level,num_gaps,peakA,peakF,peakamp,peaktime,percent_availability,quality,sample_lower_quartile,sample_max,sample_mean,sample_median,sample_min,sample_rms,sample_stdev,sample_upper_quartile,signal_level,skewness,snr,starttime,units
0,75.19,0,-1.39800367231,-2.60666657682,3.2,0.8,1.0,103857474.277,1997-04-01T08:58:41.040000Z,MV.MBGA..SHZ,10.13,4.3,3180.86411334,0,503.376951837,1.9,9221.23603082,15.73,100.0,5.31,-343.839560942,8722.74422059,0.435390666783,-0.392101242568,-9221.23603082,1488.39896761,1488.39890393,343.693655105,9221.23603082,-0.02,2.89897200957,1997-04-01T08:58:41.040000Z,Counts
1,75.19,1,-2.63825700707,-3.76416342216,3.1,1.1,1.0,478207129.141,1997-04-01T08:58:41.040000Z,MV.MBGA..SHN,8.81,3.3,9638.89298185,0,1263.27525792,2.1,20140.318454,11.18,100.0,5.43,-736.267070099,20140.318454,-0.161555994418,7.20560710034,-19133.3629191,3193.80579754,3193.80579345,810.359591382,20140.318454,-0.48,2.08948460076,1997-04-01T08:58:41.040000Z,Counts
2,75.19,2,-2.89600248028,-3.98590264246,3.3,1.3,1.0,575402608.712,1997-04-01T08:58:41.040000Z,MV.MBGA..SHE,7.82,3.2,7483.04503614,0,1402.00493727,2.3,21216.9236555,15.56,100.0,5.43,-842.539226388,21216.9236555,0.694968355694,-0.716423461646,-20181.6906457,3503.37313238,3503.37306345,843.794489056,21216.9236555,-0.01,2.83533288294,1997-04-01T08:58:41.040000Z,Counts
3,75.19,3,-1.90853608211,-3.20453092511,3.6,1.3,1.0,109013021.463,1997-04-01T08:58:41.040000Z,MV.MBLG..SHZ,10.05,4.0,4414.71108197,0,529.276564826,2.5,9449.70472399,12.44,100.0,5.29,-316.090378919,9449.70472399,0.511231770539,18.4941965067,-9369.66800973,1524.89405132,1524.89396562,307.796199684,9449.70472399,-0.46,2.14050354565,1997-04-01T08:58:41.040000Z,Counts
4,75.19,4,-2.22995361953,-3.58326383884,3.6,1.5,1.0,28948636.7923,1997-04-01T08:58:41.040000Z,MV.MBRY..SHZ,4.66,5.0,1772.45054086,0,321.552723431,2.6,4517.88282395,16.5,100.0,5.23,-205.067254634,3531.70342173,0.127309059001,-2.56183384613,-4517.88282395,785.804552318,785.804542005,195.313772016,4517.88282395,-0.23,2.5489471891,1997-04-01T08:58:41.040000Z,Counts
5,75.19,5,-1.4683665578,-2.27477325905,2.9,0.7,1.0,64787973.1803,1997-04-01T08:58:41.040000Z,MV.MBGE..SHZ,7.9,4.4,3384.20338631,0,451.511430524,1.8,7095.10473203,15.06,100.0,5.31,-329.398717713,7095.10473203,-0.0245241387888,-3.50565122726,-6014.07102069,1175.5677914,1175.56779114,329.460345705,7095.10473203,0.12,2.09653614813,1997-04-01T08:58:41.040000Z,Counts
6,75.19,6,-2.7673514998,-3.58639124272,2.7,0.6,1.0,477635096.43,1997-04-01T08:58:41.040000Z,MV.MBGE..SHN,11.08,2.8,10787.6370992,0,1133.35444011,1.6,20527.5691114,15.56,100.0,5.4,-614.056180695,20527.5691114,-1.96942338097,30.4156343891,-20025.4621774,3191.89500621,3191.89439863,607.119732551,20527.5691114,0.04,1.90287909416,1997-04-01T08:58:41.040000Z,Counts
7,75.19,7,-2.77500858719,-3.85974727912,3.0,0.5,1.0,440722870.887,1997-04-01T08:58:41.040000Z,MV.MBGE..SHE,6.25,2.8,7198.48802306,0,1163.8062265,1.6,15836.9706324,18.69,100.0,5.43,-707.122165221,15836.9706324,-2.34787080425,-34.2135259873,-14469.9465351,3066.07854345,3066.0776445,720.201744338,15836.9706324,0.48,2.20004125611,1997-04-01T08:58:41.040000Z,Counts
8,75.19,8,-1.11910394177,-3.0725132573,3.4,0.7,1.0,28173450.9292,1997-04-01T08:58:41.040000Z,MV.MBGH..SHZ,8.21,5.1,1950.22932461,0,294.748418982,2.1,5641.88783538,14.92,100.0,5.27,-299.688393071,3751.52490888,-0.562465607713,3.36088201515,-5641.88783538,775.212032376,775.211828323,314.474617019,5641.88783538,-0.58,2.89293559695,1997-04-01T08:58:41.040000Z,Counts
9,75.19,9,-2.62771965967,-4.24967496618,2.9,0.8,1.0,261411304.518,1997-04-01T08:58:41.040000Z,MV.MBGH..SHN,4.36,3.5,6318.3338585,0,1010.30882314,1.9,12099.7479235,19.7,100.0,5.41,-749.336190252,12099.7479235,-2.52278745886,11.5722140156,-9587.23429048,2361.36251009,2361.36116246,698.816934255,12099.7479235,0.04,1.9150219337,1997-04-01T08:58:41.040000Z,Counts
10,75.19,10,-2.87836173217,-4.43334937558,3.1,0.9,1.0,178839051.577,1997-04-01T08:58:41.040000Z,MV.MBGH..SHE,4.71,3.2,5215.15605347,0,812.072246693,1.9,10965.2860355,20.52,100.0,5.39,-594.722836209,8382.7965095,2.55481107425,23.6816843565,-10965.2860355,1953.13229339,1953.13062247,624.118120256,10965.2860355,-0.18,2.10258061755,1997-04-01T08:58:41.040000Z,Counts
11,75.19,11,-2.73116282662,-3.7965135918,3.0,1.0,1.0,6723037.10774,1997-04-01T08:58:41.040000Z,MV.MBWH..SHZ,7.12,3.4,980.693225646,0,150.635827774,2.1,2075.8594796,14.44,100.0,5.05,-82.5202413378,1863.8490782,0.212357273272,1.42075614086,-2075.8594796,378.689475938,378.689416396,101.36012509,2075.8594796,-0.19,2.11672664328,1997-04-01T08:58:41.040000Z,Counts
12,75.19,12,-1.75924237104,-2.70135963617,3.0,1.0,1.0,143298018.89,1997-04-01T08:58:41.040000Z,MV.MBBE..SHZ,4.07,4.0,4139.8544688,0,734.769082879,1.9,8299.41203189,18.58,100.0,5.37,-517.696757464,6730.851344,-0.894561793252,5.67781156403,-8299.41203189,1748.31858761,1748.31835875,556.731300693,8299.41203189,-0.48,2.00475936882,1997-04-01T08:58:41.040000Z,Counts
13,75.19,13,-2.26772022324,-3.24882792927,2.9,0.6,1.0,726741318.896,1997-04-01T08:58:41.040000Z,MV.MBBE..SHN,15.46,3.2,11035.8070726,0,1426.69121554,1.6,33767.2874137,17.66,100.0,5.44,-910.20202698,20412.4797466,-0.31578801699,34.1014698303,-33767.2874137,3937.22657789,3937.22656522,1044.3675168,33767.2874137,-1.15,3.05979319785,1997-04-01T08:58:41.040000Z,Counts
14,75.19,14,-2.2626832894,-3.25110265994,2.8,0.7,1.0,399306067.757,1997-04-01T08:58:41.040000Z,MV.MBBE..SHE,4.35,3.3,7307.14594732,0,1253.88791795,1.8,15103.5886561,15.83,100.0,5.43,-894.392543098,13116.7737384,-4.65777458958,-1.34211477995,-15103.5886561,2918.4579254,2918.45420856,900.524332957,15103.5886561,-0.08,2.06696140531,1997-04-01T08:58:41.040000Z,Counts
15,75.19,15,-2.31427503719,-3.42321139224,2.5,0.0,1.0,4975445.87366,1997-04-01T08:58:41.040000Z,MV.MBGB..SHZ,2.64,3.4,822.648389633,0,151.058402564,1.2,1519.12347832,16.21,100.0,5.12,-142.261692236,1324.6139398,0.529516395903,6.40129316482,-1519.12347832,325.774048329,325.773617988,147.210611868,1519.12347832,-0.2,1.84662548115,1997-04-01T08:58:41.040000Z,Counts
16,75.19,16,-4.07214646024,-4.87453671164,2.8,0.8,1.0,94584194.018,1997-04-01T08:58:41.040000Z,MV.MBGB..SHN,4.17,2.5,4045.58928566,0,636.67369848,1.8,6345.54399135,20.31,100.0,5.36,-452.015876426,6210.01040641,0.671371452429,29.2498732095,-6345.54399135,1420.39706248,1420.39690381,480.18387093,6345.54399135,0.11,1.56850919441,1997-04-01T08:58:41.040000Z,Counts
17,75.19,17,-3.39017019478,-4.59433496877,2.7,0.4,1.0,43965228.7168,1997-04-01T08:58:41.040000Z,MV.MBGB..SHE,4.0,2.6,2971.01055871,0,419.730142771,1.6,4621.83259717,20.49,100.0,5.32,-340.764435064,4621.83259717,0.394832537968,8.09508059027,-4483.38502586,968.400823646,968.400743157,340.370746836,4621.83259717,0.05,1.55564327552,1997-04-01T08:58:41.040000Z,Counts
0,75.19,0,-2.02660965755,-3.04422685656,3.1,1.1,1.0,425313894.969,1997-04-01T09:10:48.040000Z,MV.MBGA..SHN,9.9,3.9,8871.74351088,0,1090.75407661,2.1,18452.6819718,16.65,100.0,5.44,-679.532856862,15422.4666909,-2.15944499987,9.09079913273,-18452.6819718,2863.53519016,2863.53437593,674.234884911,18452.6819718,-0.26,2.07993862189,1997-04-01T09:10:48.040000Z,Counts
1,75.19,1,-2.05001005467,-2.99345058303,3.2,1.2,1.0,433684512.04,1997-04-01T09:10:48.040000Z,MV.MBGA..SHE,12.09,3.8,10297.1327699,0,1086.64515466,2.2,21492.6903787,16.4,100.0,5.44,-695.076086059,21492.6903787,-2.1675449726,-45.6450392064,-18240.9771037,2891.57655784,2891.57574543,686.007826005,21492.6903787,0.35,2.08725000047,1997-04-01T09:10:48.040000Z,Counts
2,75.19,2,-1.55719253723,-2.75343471161,3.6,1.2,1.0,81188800.8303,1997-04-01T09:10:48.040000Z,MV.MBLG..SHZ,10.61,4.4,3581.02612131,0,420.672062909,2.5,8669.20345075,13.27,100.0,5.27,-244.000505613,8669.20345075,0.684576271783,9.58888788066,-7327.52264955,1251.11088427,1251.11069697,260.414211238,8669.20345075,-0.14,2.42087132489,1997-04-01T09:10:48.040000Z,Counts
3,75.19,3,-1.55897142185,-2.67969098008,3.5,1.4,1.0,19512586.9247,1997-04-01T09:10:48.040000Z,MV.MBRY..SHZ,4.66,5.9,1534.90448714,0,248.934615082,2.5,3659.86426709,17.36,100.0,5.21,-169.495484739,3047.89445876,-0.254166976731,-4.31889665939,-3659.86426709,613.345473167,613.345420504,174.014379904,3659.86426709,-0.09,2.38442476243,1997-04-01T09:10:48.040000Z,Counts
4,75.19,4,-0.913614811941,-1.72283220766,2.8,0.7,1.0,41720962.1624,1997-04-01T09:10:48.040000Z,MV.MBGE..SHZ,5.59,5.1,2251.93352928,0,354.89746966,1.8,4834.90983108,15.13,100.0,5.31,-284.008406144,4601.61785788,-0.71174466239,-4.83429965368,-4834.90983108,896.860499256,896.860216837,273.796710495,4834.90983108,0.12,2.14700379394,1997-04-01T09:10:48.040000Z,Counts
5,75.19,5,-2.23055264486,-3.0811786838,2.6,0.6,1.0,322085935.623,1997-04-01T09:10:48.040000Z,MV.MBGE..SHN,12.89,3.1,4729.64267693,0,904.893181723,1.6,18447.465817,16.44,100.0,5.41,-494.552666396,18447.465817,-3.66914111134,-1.31842540051,-15155.9031357,2491.91726719,2491.91456594,535.670079199,18447.465817,0.03,3.90039313266,1997-04-01T09:10:48.040000Z,Counts
6,75.19,6,-2.29217242922,-3.31380305441,2.9,0.4,1.0,305813577.39,1997-04-01T09:10:48.040000Z,MV.MBGE..SHE,8.13,3.1,7168.96467746,0,905.765001603,1.6,14592.148533,18.93,100.0,5.43,-594.398795688,14592.148533,1.68849357213,7.36483939469,-10855.5612735,2428.1534022,2428.15281512,586.19380822,14592.148533,0.61,2.03546107277,1997-04-01T09:10:48.040000Z,Counts
7,75.19,7,-0.687164239411,-2.52451746937,3.2,0.3,1.0,23197143.3487,1997-04-01T09:10:48.040000Z,MV.MBGH..SHZ,7.03,5.7,1787.1019282,0,240.462220569,1.8,4250.78872894,16.88,100.0,5.25,-259.179376479,4250.78872894,-0.760367607204,6.2639067657,-3978.42770246,668.751843206,668.751410939,265.252823941,4250.78872894,-0.18,2.3785933314,1997-04-01T09:10:48.040000Z,Counts
8,75.19,8,-2.20298210517,-3.71209456773,2.9,0.8,1.0,192448704.812,1997-04-01T09:10:48.040000Z,MV.MBGH..SHN,4.73,4.0,4938.8407568,0,824.021781374,1.9,9477.31992273,22.69,100.0,5.43,-654.743310424,9477.31992273,-0.226392761336,-6.47902246288,-8299.89174638,1926.2171054,1926.2170921,678.156072246,9477.31992273,0.01,1.91893612073,1997-04-01T09:10:48.040000Z,Counts
9,75.19,9,-2.43979422839,-3.7222842473,3.0,0.8,1.0,143993344.722,1997-04-01T09:10:48.040000Z,MV.MBGH..SHE,6.1,3.6,3798.09562105,0,680.520309797,1.9,8808.40469987,16.77,100.0,5.4,-500.133029102,8456.78695592,1.52957244825,-11.3949832556,-8808.40469987,1666.16861197,1666.16790988,510.086369716,8808.40469987,0.19,2.31916349105,1997-04-01T09:10:48.040000Z,Counts
10,75.19,10,-2.20625881274,-3.22682044086,3.0,0.9,1.0,4828859.7036,1997-04-01T09:10:48.040000Z,MV.MBWH..SHZ,7.46,3.8,999.730354157,0,119.160506669,1.9,1841.27466472,18.13,100.0,5.03,-69.2557002849,1715.13319832,-0.0550913711786,-1.80333104906,-1841.27466472,305.119548288,305.119543314,69.8005754501,1841.27466472,-0.14,1.84177129069,1997-04-01T09:10:48.040000Z,Counts
11,75.19,11,-1.72149413291,-2.64437516928,3.0,0.9,1.0,108213890.859,1997-04-01T09:10:48.040000Z,MV.MBBE..SHZ,7.08,3.9,3731.06608127,0,560.625061946,1.9,8027.99374569,16.25,100.0,5.36,-396.518325058,6958.36160262,-0.26598799189,3.45793663012,-8027.99374569,1444.40587144,1444.40584695,404.925105303,8027.99374569,-0.45,2.1516621713,1997-04-01T09:10:48.040000Z,Counts
12,75.19,12,-2.27032399238,-3.19569004855,2.9,0.6,1.0,482335249.039,1997-04-01T09:10:48.040000Z,MV.MBBE..SHN,12.92,3.1,6613.03857112,0,1115.65725202,1.6,24149.5028824,18.51,100.0,5.46,-735.839052222,17464.3704491,0.666543060582,11.8673504878,-24149.5028824,3049.45507428,3049.45500144,827.681011826,24149.5028824,-0.77,3.65180130475,1997-04-01T09:10:48.040000Z,Counts
13,75.19,13,-2.20040885052,-3.02112604111,2.7,0.7,1.0,289090769.57,1997-04-01T09:10:48.040000Z,MV.MBBE..SHE,5.29,3.1,6429.77529328,0,982.665231923,1.6,12603.0003711,16.68,100.0,5.44,-665.561402735,10076.2487208,-2.16665270754,4.52190289583,-12603.0003711,2360.83074057,2360.82974635,712.122082615,12603.0003711,-0.25,1.96009966076,1997-04-01T09:10:48.040000Z,Counts
14,75.19,14,-2.15200200181,-3.18811484873,2.1,0.0,1.0,5133231.09432,1997-04-01T09:10:48.040000Z,MV.MBGB..SHZ,2.71,3.3,854.527800126,0,156.326438618,1.0,1366.54356683,22.16,100.0,5.14,-152.954948398,1349.34661496,0.0549944380466,-3.09077883931,-1366.54356683,314.58872051,314.588715703,162.917552113,1366.54356683,-0.19,1.59917976527,1997-04-01T09:10:48.040000Z,Counts
15,75.19,15,-3.79168910154,-4.64933830879,2.7,0.6,1.0,67237199.4552,1997-04-01T09:10:48.040000Z,MV.MBGB..SHN,6.04,2.5,3008.24957297,0,488.178151585,1.6,6481.36962068,20.88,100.0,5.36,-380.591941348,6481.36962068,0.453592626361,-6.48268476173,-6217.57155226,1138.55115163,1138.55106128,397.196463731,6481.36962068,0.07,2.15453188423,1997-04-01T09:10:48.040000Z,Counts
16,75.19,16,-3.19953217328,-4.48663161402,2.7,0.3,1.0,34104286.7642,1997-04-01T09:10:48.040000Z,MV.MBGB..SHE,3.98,2.6,2007.40511977,0,348.04026739,1.5,3643.77546015,22.21,100.0,5.3,-287.289908776,3643.77546015,1.1653298888,-2.52116720041,-3379.63767246,810.871851426,810.871014059,294.179918706,3643.77546015,0.04,1.81516696568,1997-04-01T09:10:48.040000Z,Counts
0,75.19,0,-0.155226994677,-1.50274576909,3.9,0.8,1.0,68770881.0213,1997-04-01T10:18:04.040000Z,MV.MBGA..SHZ,9.37,6.0,2845.23262454,0,355.58079238,2.1,8120.73383502,14.2,100.0,5.35,-437.027188028,8120.73383502,0.367389779027,0.519520353921,-6876.28662442,1140.54853227,1140.5484731,401.554954764,8120.73383502,0.33,2.85415461815,1997-04-01T10:18:04.040000Z,Counts
1,75.19,1,-1.62745544695,-2.77901476401,3.0,1.0,1.0,480703401.876,1997-04-01T10:18:04.040000Z,MV.MBGA..SHN,7.1,4.1,8752.4579921,0,1216.46080156,2.1,18684.060464,11.53,100.0,5.46,-810.236594224,18684.060464,-3.63669470961,16.1033661404,-18631.5246858,3015.43571065,3015.43351767,821.284844678,18684.060464,-0.36,2.13472152405,1997-04-01T10:18:04.040000Z,Counts
2,75.19,2,-1.6599367288,-2.88020788417,3.3,1.2,1.0,384817527.645,1997-04-01T10:18:04.040000Z,MV.MBGA..SHE,8.08,4.1,5570.18599432,0,1067.95968295,2.2,16629.7411998,15.92,100.0,5.45,-738.425626439,16629.7411998,-1.61265863536,-0.500716113787,-16467.2840383,2697.98107157,2697.9805896,786.149563002,16629.7411998,-0.02,2.98549118769,1997-04-01T10:18:04.040000Z,Counts
3,75.19,3,-0.780353281674,-2.07864585968,3.7,1.3,1.0,77696422.047,1997-04-01T10:18:04.040000Z,MV.MBLG..SHZ,10.44,5.3,2380.2112358,0,418.86319955,2.5,9577.69916712,12.78,100.0,5.33,-336.062135914,9577.69916712,-0.489414410861,-0.0417761417182,-7261.41046154,1212.30524974,1212.30515095,339.901065691,9577.69916712,0.12,4.02388620938,1997-04-01T10:18:04.040000Z,Counts
4,75.19,4,-1.1628800108,-2.39389771792,3.6,1.4,1.0,22847638.5559,1997-04-01T10:18:04.040000Z,MV.MBRY..SHZ,4.56,5.9,1780.25273402,0,265.344067707,2.5,3450.04951087,23.38,100.0,5.23,-219.300852888,3450.04951087,0.0434849329875,-1.01918907742,-3110.8500559,657.403687476,657.403686037,227.207796545,3450.04951087,0.02,1.93795490098,1997-04-01T10:18:04.040000Z,Counts
5,75.19,5,-0.39829261139,-1.45976409653,3.0,0.6,1.0,47937947.3378,1997-04-01T10:18:04.040000Z,MV.MBGE..SHZ,7.87,5.7,2376.97532803,0,345.607155864,1.8,5837.76076835,14.66,100.0,5.32,-333.679528184,5329.40438075,0.140801315529,14.1420287937,-5837.76076835,952.250463899,952.250453489,362.441114369,5837.76076835,-0.15,2.45596186864,1997-04-01T10:18:04.040000Z,Counts
6,75.19,6,-1.67803164303,-2.61803992449,2.8,0.6,1.0,291234678.449,1997-04-01T10:18:04.040000Z,MV.MBGE..SHN,10.39,3.6,4845.23246114,0,856.826262702,1.6,16555.2332423,15.96,100.0,5.43,-629.391918001,16555.2332423,0.528886220673,46.7892340257,-11631.7310502,2347.10770616,2347.10764657,668.175615531,16555.2332423,0.41,3.41680886832,1997-04-01T10:18:04.040000Z,Counts
7,75.19,7,-1.74929786288,-2.9221468171,3.1,0.6,1.0,313087460.018,1997-04-01T10:18:04.040000Z,MV.MBGE..SHE,4.39,3.6,7517.53861349,0,926.908679509,1.8,11643.4124724,14.06,100.0,5.46,-693.210376061,11160.3058215,2.05517511492,30.060335343,-11643.4124724,2433.57263157,2433.57176377,746.207051187,11643.4124724,-0.02,1.54883307835,1997-04-01T10:18:04.040000Z,Counts
8,75.19,8,-0.624707574465,-2.3885295156,3.4,0.6,1.0,24423905.1368,1997-04-01T10:18:04.040000Z,MV.MBGH..SHZ,5.19,5.5,1719.67974065,0,253.314374743,2.1,3783.12432384,15.25,100.0,5.27,-267.525428035,3684.80112909,0.0537133128641,7.24032947506,-3783.12432384,679.702751761,679.702749639,286.680002812,3783.12432384,-0.29,2.19990050148,1997-04-01T10:18:04.040000Z,Counts
9,75.19,9,-2.0781538124,-3.38757734766,3.0,0.8,1.0,200905074.794,1997-04-01T10:18:04.040000Z,MV.MBGH..SHN,4.73,4.0,5388.73677769,0,807.125549952,1.9,9791.31779478,16.03,100.0,5.43,-586.064498446,8831.23259373,2.74944641404,12.1883327282,-9791.31779478,1949.42678714,1949.42484825,626.439708875,9791.31779478,-0.05,1.81699685821,1997-04-01T10:18:04.040000Z,Counts
10,75.19,10,-1.92528600628,-3.40809393161,3.4,0.9,1.0,126569322.799,1997-04-01T10:18:04.040000Z,MV.MBGH..SHE,4.91,3.8,3749.32250778,0,611.727747552,2.2,8566.90780337,17.26,100.0,5.41,-500.2709417,6379.11827761,1.4197086839,-2.03156055517,-8566.90780337,1547.30419911,1547.3035478,537.316118366,8566.90780337,-0.44,2.28492155199,1997-04-01T10:18:04.040000Z,Counts
11,75.19,11,-1.80513169464,-2.77250425808,3.0,0.9,1.0,5018389.40833,1997-04-01T10:18:04.040000Z,MV.MBWH..SHZ,7.52,3.8,888.975793229,0,122.090323259,1.9,1816.23665596,14.83,100.0,5.04,-76.5884491931,1494.84032472,-0.153149399856,3.77035282195,-1816.23665596,308.101388039,308.101349975,81.6357510834,1816.23665596,-0.3,2.04306649269,1997-04-01T10:18:04.040000Z,Counts
12,75.19,12,-0.118210130973,-1.20821577718,3.0,1.0,1.0,143612628.774,1997-04-01T10:18:04.040000Z,MV.MBBE..SHZ,4.07,7.4,4505.25694212,0,641.03693518,2.1,8216.921355,18.31,100.0,5.42,-610.323631114,7291.89442593,0.468563252989,15.0870346399,-8216.921355,1648.19196213,1648.19189552,642.376713644,8216.921355,-0.33,1.82385188249,1997-04-01T10:18:04.040000Z,Counts
13,75.19,13,-1.075129567,-2.15320768584,3.0,0.6,1.0,524648766.51,1997-04-01T10:18:04.040000Z,MV.MBBE..SHN,11.61,5.2,4625.70680083,0,1161.02117362,1.8,26112.5841593,18.05,100.0,5.47,-978.326195316,17203.2465449,1.41025064245,-5.34221126974,-26112.5841593,3150.2556851,3150.25536944,1014.02387972,26112.5841593,-0.86,5.64510144798,1997-04-01T10:18:04.040000Z,Counts
14,75.19,14,-0.967350869407,-1.89541065786,2.8,0.7,1.0,334529919.593,1997-04-01T10:18:04.040000Z,MV.MBBE..SHE,4.33,5.3,5918.4782982,0,1062.80789612,1.8,14207.1188026,16.23,100.0,5.47,-950.853869373,12631.4188451,-2.12337230587,17.0410457052,-14207.1188026,2515.52686026,2515.52596409,918.107651569,14207.1188026,-0.1,2.40046817556,1997-04-01T10:18:04.040000Z,Counts
15,75.19,15,-1.44818579515,-2.3328359744,2.1,0.0,1.0,5254311.0616,1997-04-01T10:18:04.040000Z,MV.MBGB..SHZ,2.44,3.9,804.186777639,0,153.12217914,1.0,1516.62167152,22.08,100.0,5.14,-145.151232994,1516.62167152,0.813655151843,-3.01278902247,-1426.50608101,315.260359097,315.259309114,159.41889697,1516.62167152,0.02,1.88590724653,1997-04-01T10:18:04.040000Z,Counts
16,75.19,16,-3.04607319665,-3.92921197793,2.8,0.6,1.0,66986067.9611,1997-04-01T10:18:04.040000Z,MV.MBGB..SHN,4.68,2.7,3047.18870126,0,498.260836134,1.8,5607.48081647,20.44,100.0,5.37,-385.831254472,5607.48081647,-0.533628025133,11.8072594678,-4908.28685256,1125.65088928,1125.65076279,410.67419091,5607.48081647,0.32,1.84021449481,1997-04-01T10:18:04.040000Z,Counts
17,75.19,17,-2.50293396246,-3.50549121436,2.6,0.0,1.0,28965045.3565,1997-04-01T10:18:04.040000Z,MV.MBGB..SHE,3.85,2.9,2078.26675397,0,324.447962403,1.5,3206.31117527,18.85,100.0,5.31,-295.145005242,3065.27405502,-2.20095643179,3.14895432992,-3206.31117527,740.199150553,740.195878312,280.047155598,3206.31117527,-0.02,1.5427813437,1997-04-01T10:18:04.040000Z,Counts
0,75.19,0,-0.153028964761,-1.33132360105,2.8,0.8,1.0,24319354.9823,1997-04-01T10:58:19.040000Z,MV.MBGA..SHZ,5.4,6.5,2240.17162977,0,334.250890325,1.8,4463.04577882,9.26,100.0,5.2,-330.732181143,4463.04577882,-0.201476031553,4.82456566412,-4197.37641096,834.625048662,834.625024344,346.331524167,4463.04577882,-0.05,1.99227850201,1997-04-01T10:58:19.040000Z,Counts
1,75.19,1,-1.76468984024,-2.73791277461,2.8,1.0,1.0,177672122.385,1997-04-01T10:58:19.040000Z,MV.MBGA..SHN,3.01,4.3,6366.5406677,0,1039.16700943,1.9,8843.64292134,13.63,100.0,5.31,-720.385745109,8843.64292134,-1.92144978887,-28.0358017097,-8412.99255011,2255.92695611,2255.92613782,722.951126705,8843.64292134,0.07,1.38908135248,1997-04-01T10:58:19.040000Z,Counts
2,75.19,2,-1.73938254459,-2.62431377347,3.0,1.0,1.0,164197764.672,1997-04-01T10:58:19.040000Z,MV.MBGA..SHE,6.26,4.2,5700.84647932,0,942.072678722,1.9,12553.2723431,9.96,100.0,5.3,-695.534475431,12553.2723431,-2.29895606799,16.103772453,-11129.7378862,2168.69764963,2168.69643111,687.951790102,12553.2723431,0.12,2.2020014727,1997-04-01T10:58:19.040000Z,Counts
3,75.19,3,-1.0907963914,-2.31425401321,3.2,0.9,1.0,24703949.7921,1997-04-01T10:58:19.040000Z,MV.MBLG..SHZ,9.02,5.3,2416.71016048,0,313.020307033,2.1,5611.70334618,9.92,100.0,5.15,-271.435887303,4417.46501791,0.65994840562,7.70674071684,-5611.70334618,841.198687784,841.198428909,258.502304014,5611.70334618,-0.64,2.32204235243,1997-04-01T10:58:19.040000Z,Counts
4,75.19,4,-1.07019024869,-2.17701949853,3.3,1.0,1.0,5374247.33373,1997-04-01T10:58:19.040000Z,MV.MBRY..SHZ,2.14,6.2,864.398399555,0,181.693448165,1.9,1723.20363529,20.26,100.0,5.08,-171.057417848,1723.20363529,0.442904885359,6.22878961222,-1669.12917637,392.35050269,392.350252704,196.135661231,1723.20363529,-0.26,1.99352941442,1997-04-01T10:58:19.040000Z,Counts
5,75.19,5,-0.335470330638,-1.0153081497,2.7,0.8,1.0,15818053.9771,1997-04-01T10:58:19.040000Z,MV.MBGE..SHZ,2.83,6.3,1680.17056775,0,311.442493547,1.8,3295.92807121,13.47,100.0,5.2,-332.81666473,3295.92807121,-1.24968934932,-1.27792159457,-2946.78810962,673.119101763,673.117941698,306.56515448,3295.92807121,0.15,1.96166278262,1997-04-01T10:58:19.040000Z,Counts
6,75.19,6,-1.80371916022,-2.40039690398,2.6,0.7,1.0,120419320.307,1997-04-01T10:58:19.040000Z,MV.MBGE..SHN,6.03,3.6,4994.05679582,0,799.762559244,1.6,10240.8667613,13.09,100.0,5.28,-572.915218537,10031.5500162,1.37759019061,-6.42508858262,-10240.8667613,1857.22052376,1857.22001285,532.464164234,10240.8667613,-0.01,2.05061079198,1997-04-01T10:58:19.040000Z,Counts
